деген,кезде,",",бізге,жалтақтай,1
ең,",",қайда,жүрсең,аман,1
...,»,–,деп,",",1
келетінмін,.,Аян,нанды,көргенде,1
көк,тақтайлы,шанамды,нұсқап,:,1
.,Міне,",",Аянның,кешкі,1
қаладан,көшіп,келген,мұғалім,екен,1
.,–,Жүр,",",жолдас,1
шықты,.,Енді,сіл,болса,1
деді,ол,сүйінші,сұрағандай,қуанышты,1
",",жүректегі,ауыр,шердің,лықсып,1
Дәл,Асылбек,шалдың,үйінің,тұсына,1
!,–,деді,.,Шөптің,1
кезде,ат,қораның,төбесіне,жинала,1
–,сендер,қызықсыңдар,",",бір,1
ойлап,шығарған,жаңа,ертегісін,тездетіп,1
тағы,да,тепті-ай,кеп,.,1
Тура,өлгім-ақ,кеп,еді,",",1
саусыңдар,ма-ей,?,–,деп,1
...,–,деп,бара,жатты,1
.,–,Кекілін,қара-ей,",",1
бәріміздің,де,ойынға,еш,зауқымыз,1
",",лақтырып,жіберді,.,–,1
айтуға,кемпір-шалдан,бата,алмай,олар,1
бәріңе,хат,жазып,тұрамын,",",1
!,Жусанның,иісін,сағынбауы,мүмкін,1
үлкен,мереке,еді,.,Солардың,1
жоқ,.,Ол,әжесі,екеуі,1
ыстық,",",ә,",",–,1
аңқиды,.,Жусанның,иісі,.,1
",",не,мойнымыз,жар,бермейтін,1
түнде,далаға,шыға,қалсам,",",1
кіржитіп,:,–,И-и,",",1
",",көшенің,аяғынан,басына,дейін,1
кешкісін,бізге,сол,күні,ойлап,1
әлгінің,қасына,келдік,.,Адам,1
тай,:,«,Енді,көзіңді,1
аузынан,сыртқа,қарай,атып,жібереді,1
міне,",",қалай,тарту,керек,1
үйінен,алақандай,газет,жыртындысы,мен,1
маған,да,қанат,бітеді,.,1
дейтін,салмақтана,сөйлеп,",",–,1
",",бәрін,біледі,...,–,1
Адам,болсаң,тауып,келерсің,әлі,1
шошақ,бөрікке,ұсап,қарауытып,тұрған,1
оның,сол,қылығының,өзі,кереметтей,1
қалған,соң,.,Аян,теріс,1
қотыр,тайына,тіл,бітіпті,",",1
десем,",",мыналар,екен,ғой,1
ұстап,отыр,.,Мен,:,1
–,Өй,",",аузыңды,ұрайын,1
томсырайып,тұрған,бала,оның,сөзіне,1
шанасы,не-ей,",",мынаның,.,1
.,Қоңыр,сиыр,үйренген,қорасынан,1
отқа,тығып,жіберіп,",",шала,1
.,Ол,енді,Аянды,итермелей,1
екі-үш,рет,ежіктеп,оқыды,да,1
.,Ғажап,ертегілер,!,..,1
легенді,даңғыр-дұңғыр,еткізіп,шанамды,іздей,1
қарап,тұрдық,.,Дір-дір,етіп,1
сілекей,шұбырып,",",аяқтарын,шалыс,1
кирзі,етігімен,теуіп,кеп,жіберді,1
",",онан,соң,шынысын,төңкеріп,1
кешке,қарай,көк,мұз,боп,1
емес,еді,.,–,Мен,1
бетті,тырнайтын,",",сондықтан,оны,1
қамшы,қарамызды,талдырып,",",біз,1
6,қапты,»,",",–,1
сұрады,.,–,Білмеймін,",",1
жүзімізді,бір,сүзіп,өтті,де,1
Аян,білденбейтін,.,Жымың-жымың,етіп,1
Қандай,сүйкімді-ей,",",жусанның,иісі,1
Кәне,",",Садық,",",мен,1
ойнап,жүргенбіз,.,Ары,өтіп,1
шығару,оңай,ма,",",қиын,1
сөзі,де,",",мазмұны,да,1
.,Күні,бойы,өгіз,үстіндегі,1
іркілген,ат,қораның,іші,тұншығардай,1
тұр,",",–,деп,үйіне,1
төбесіне,тартатынбыз,...,Алғашқы,күндері,1
бас,жоқ,",",аяқ,жоқ,1
омырауына,тұмсығын,тықты,.,Біз,1
.,–,Сәл,үнсіз,отырған,1
–,сидаң,бойлы,",",қол-аяғы,1
күлімсіреп,кеп,шананы,қолыңнан,именшектеп,1
шағы,–,күннің,ұясына,қонуы,1
киімін,шешініп,",",кемпіріне,көрпе,1
қатар-қатар,сұлай,кетеміз,.,Өне,1
екен,.,–,Иә,",",1
алдына,етбетінен,түсіп,",",сиялы,1
төмендегі,үңірейе,қарауытып,жатқан,терең,1
Аянның,әжесі,өліп,6,қапты,1
...,Бапайдың,кемпірі,қанша,сыбырлай,1
салдырап,қозғала,алмайсың,.,Қанша,1
",",ауылдың,шетіндегі,ат,қораға,1
қойыңдаршы,",",–,деп,сөзге,1
салып,бақты,.,Сөйтіп,",",1
сен,білмейсің,ғой,",",тобығыңды,1
Аянның,әкесі,майданға,аттанып,",",1
Тұржанның,:,–,Әй,",",1
",",ызғырық,желдің,өтінде,лауылдап,1
көк,семсер,тұрғанда,зеңбірек,",",1
беріп,",",әріптерді,үйрете,бастады,1
балалардың,бәрімен,қол,алысып,қоштасты,1
",",тек,басқамыз,ертегіні,қалай,1
соң,көрдім,",",көзі,қып-қызыл,1
жоқ,",",өне,бойың,езіліп,1
қарап,тұрды,.,Бірде,менің,1
Қайта,келгенінде,өте,көңілсіз,еді,1
жеті,түнде,шанасы,не-ей,",",1
Жүгіріп-жүгіріп,жанына,бардық,.,Ол,1
келе,жатқан,үлкен,адамдарға,қарайды,1
де,еріксіз,енді,солай,қарай,1
Аяннан,да,әр,нәрсені,бір,1
1,екенін,біліп,болмайды,",",1
.,–,Қойшы,",",түн,1
жатты,.,Бұл,күні,Аян,1
қалаушы,еді,.,Бір,күні,1
жиен,балаға,тамақ,берші,",",1
төрге,отырғызып,баурсақ,пен,айран,1
пысылдатып,басын,шайқап-шайқап,",",Аянды,1
.,Шетімізден,ит,талағандай,алым-жұлым,1
деген,Аян,тағы,да,басу,1
киімдерін,еске,алып,",",олардан,1
де,жоқ,",",апам,да,1
қап-қара,аспан,тұншықтыра,салардай,боп,1
.,Садық,ойнайық,деп,еді,1
жоқ,еді,.,Ол,көзі,1
халге,жеттік,.,Ал,Аян,1
.,Онан,соң,әлгі,баланың,1
қалады,.,Ала,қыстай,шөп,1
бопты,...,–,деп,Аян,1
тыңдама,.,Әлі,өзің,кейін,1
көрген,өзіне,.,Аян,үндеместен,1
.,–,Менің,де,мынадай,1
Сенің,сол,мүшкіл,халіңді,сезгендей,1
Сөзді,неден,бастарымды,білмей,қипақтап,1
қалың,түскенімен,таулы,жердің,күні,1
араласқан,.,Бірақ,осы,кезде,1
құрып,",",бас,айналып,",",1
шалдың,үйінің,іргесіне,келдік,.,1
сәтке,оның,жанында,қалдым,.,1
",",бар,қызыққа,тек,анадайдан,1
жоқ,",",көңілсіз,едік,.,1
–,десіп,",",біз,де,1
темекі,тартпаспын,",",–,деді,1
өгізден,домалап,түсіп,жер,тепкілеп,1
бұраңдап,жығыла,берді,.,Аян,1
тайғыш,болып,алды,.,Қит,1
әрі,қарай,үңірейіп,жатқан,қорқынышты,1
сиқырлы,дүниеге,айналып,",",біз,1
түсіп,",",сиялы,қарындашты,тілімен,1
.,Сұмдық,...,ауырады,...,1
баж,ете,түскен,",",Асылбек,1
қайтса,да,олардың,әрқайсысының,келуі,1
сорайыншы,",",–,деді,.,1
",",өрт,!,–,деді,1
кезде,",",кейбіріміз,ішіне,жылқы,1
Аян,сырғанақты,онан,әрмен,жамандайтын,1
ойлап,шығару,оңай,ма,",",1
толы,қызық,дүниеге,айналды,.,1
қамшының,күшімен,жетеді,.,Өгіз,1
бар,ғой,тек,бастарынан,ғана,1
",",тарта,алмасың,бар,сұрап,1
соң,біраз,үнсіз,жатты,",",1
шана,ма,?,!,–,1
",",мына,қоңыр,сиырды,дереу,1
.,–,Алатын,адам,болмай,1
сүйкімді-ей,",",жусанның,иісі,...,1
қызығына,кіріскенбіз,.,2,Біздің,1
Сол,кезде,Тұржан,әрқайсымызды,әке-шешеден,1
қып-қызыл,боп,тоңған,екі,қолын,1
қайда,жүрсең,аман,бол,.,1
төбелесқор,",",сотқар,бала,еді,1
..,–,деп,жан,даусы,1
Оның,сөзіне,қарап,мен,ағасының,1
тіпті,мұрты,сетінемеген,масақтар,жиі,1
бір,оралмауы,қалай,?,!,1
жоқ,",",сондықтан,төбелессем,әжем,1
шоңқаң,етіп,жата,кетті,.,1
бесінші,күні,кешкісін,ғана,тұқым,1
жылтырап,",",жаутаңдап,жатыр,.,1
үйіне,дейін,айдасып,барғаннан,кейін,1
ауылдың,шетіндегі,ат,қораға,барып,1
белгісіз,әлдебір,уақытта,Тұржанның,:,1
Тұржанға,ұқсап,:,«,Қан,1
түсіп,қап,",",қара,жолдың,1
кетті,.,Ол,өте,ақ,1
бақ,",",–,деген,.,1
И-и,",",жаман,ит,үрегеш,1
ғой,.,14,–,Аян,1
",",онан,соң,қабырғаны,жағалап,1
орнына,салдарған,жоқ,.,Сол,1
қораның,төбесіне,барайық,»,",",1
жалтақтай,береміз,.,Түн,қараңғылығында,1
–,қара,құрым,киіз,төселген,1
тек,киім,тоздырып,",",шаршау,1
Онан,соң,қойдың,құйрық,майымен,1
болмады,.,Сол,түні,денесі,1
сырғанақтың,басына,кеп,ойын,тарқағанша,1
түні,денесі,қызып,",",таң,1
деді,ақыры,Садықтың,жанында,отырған,1
үйге,келдім,де,қараңғы,ауыз,1
",",қой,",",сен,жүгіре,1
тұмсығын,созып,",",ыңырана,мөңіреді,1
күні,ойыннан,кейін,мен,кешкі,1
баурсақ,пен,айран,әкеп,берді,1
деп,қойды,.,–,Алатын,1
.,Өзімше,ақыл,айтпақ,едім,1
үйіне,қайтты,.,Осы,төбелестен,1
бұзылып,келді,...,»,–,1
жүгіре,жөнелді,.,Сәлден,кейін,1
екенін,ұғады,ғой,",",жақсы,1
иісі,.,Сондайда,есіме,тағы,1
секілді,.,Оның,қорқырай,алған,1
шошайған,Ешкіөлмес,шоқысы,–,астында,1
«,ойбай,»,",",«,1
майымен,Аянның,тобығы,тайған,аяғын,1
қораның,іргесінен,әрі,қарай,үңірейіп,1
мен,де,.,Бірақ,бұл,1
сыбырлай,айтса,да,соңғы,сөздері,1
Тіпті,күні,бүгінге,дейін,",",1
кезімізде,соқа,ұстаған,әйел,баяу,1
–,Ата,",",аяғымды,салып,1
Садық,",",мен,сорайыншы,",",1
шарасынан,шығып,",",бізді,жаңа,1
бір,қызық,айтайын,ба,",",1
шам,жаға,бастаған,кезде,ат,1
.,Тек,Бапайдың,кемпірі,:,1
",",ертегі,тыңдады,.,–,1
бар-,жоғымызды,естеріне,де,алмастан,1
Бірақ,сүзген,жоқ,",",жүріп,1
өте,жайма-шуақ,",",жылы,болады,1
өтіп,:,–,Ей,",",1
дестік,.,Онан,бір,кезде,1
",",әже,!,»,деп,1
–,Жақсыдан,қалған,тұяқ,ең,1
Қобыланды,батырдың,Тайбурылындай,ұшатын,аттар,1
жерге,жиналып,ап,",",ала,1
",",сотқар,бала,еді,.,1
Сықылықтап,күліп,мәз-мейрам,боп,:,1
күйде,екі,иіні,салбырап,кете,1
бас,киімін,алып,бізге,бұлғап,1
деп,Аян,екінші,ертегісін,бастады,1
бен,мұрнымыздан,сорамыз,бірдей,ағып,1
қарап,мен,ағасының,жуықтағы,күндердің,1
Қаз-үйректі,қама,!,Биені,суғарып,1
көрінді,.,Демімізді,ішімізге,тартып,1
алды,да,",",ақырындап,танауынан,1
түбінен,әзер,тапқан,сіріңкенің,жалғыз,1
.,Аян,оның,қолын,бұрап,1
бәрі,құлақтан,шет,қалып,",",1
Үстіміздегі,киімнің,кімдікі,қара,",",1
жер,шұқылап,босағада,тұрдым-тұрдым,да,1
дейсіңдер,ме,?,!,–,1
іші,қорқынышты,.,–,Ертеде,1
қалды,.,Тіпті,Аянның,әжесінің,1
",",үйдің,сыртына,отырайық,.,1
түн,ортасында,",",дәл,ұйқыға,1
»,–,деп,",",үйіне,1
деді,.,Онан,соң,біздің,1
шердің,лықсып,шыққан,бір,күрсінісі,1
дәрмендері,зорға,жетеді,.,Онда,1
",",ішекті,түйнеген,күлкіден,қиқылдасып-шиқылдасып,1
Сынып,тұр,.,–,Жарайды,1
Есікбай,:,–,Кәне,",",1
Аянның,ертегілерінің,көңілімізде,ұялағаны,сонша,1
Аян,қолын,көтеріп,:,–,1
қалса,да,...,Бапайдың,кемпірі,1
ба-ей,!,..,»,–,1
соғып,тұрды,.,Қараңғылық,ерте,1
де,ылғи,көкемнің,пальтосын,жамылып,1
",",бұрқылдата,лақтырып,",",атысып,1
",",бас,айналып,",",көз,1
Қит,етіп,алысса,",",иә,1
Аян,ылғи,темір,пештің,аузында,1
жаралы,боп,қайтқандар,:,бірі,1
Аян,қараңғы,бұрышта,бір,уыс,1
.,–,Аян,",",тағы,1
сияқты,жақсы,иіс,.,Мен,1
еткен,күйде,...,«,Аяғым-ай,1
тұрды,.,Сол,күні,қанатты,1
бірі,аяғынан,",",бірі,қабырғасынан,1
.,–,Аян,тәуір,болғанша,1
түнде,бір,ертегіден,артық,қалай,1
үйдің,көрпесін,шірітіп,...,Есі,1
отырды,.,Онан,соң,қабағын,1
жаңғырықтыра,гүрілдетіп,шанамен,төмен,қарай,1
жығыла,берді,.,Аян,оның,1
Бәріміз,алқа-қотан,жайғасқаннан,кейін,ортамыздағы,1
алған,.,Бригадир,боп,тағайындалғаннан,1
зулап,шанасының,табанынан,от,жарқылдап,1
сиырларың,бар,ғой,",",ә,1
менің,шанам,сынып,тұр,",",1
жүрмін,",",ылғи,беремін,",",1
әкеағаларымызды,тауып,алуды,әрқайсымыз,өзімізше,1
",",–,деді,Аян,.,2
ішінде,әріптерді,тегіс,жаттап,",",1
–,күннің,ұясына,қонуы,.,1
та,шанамызды,бергенбіз,",",басын,1
алып,жылатып,жіберетін,.,Қазір,1
талқанды,көсіте,асап,",",ыстық,1
",",мен,сендерге,бүгін,кешегіден,1
бос,тұрған,шелек,",",легенді,1
жатқан,сабанның,арасы,бытыр-бытыр,ете,1
.,«,Апыр-ай,",",жалғыз,1
сайын,суытып,",",қар,ұшқындай,1
қарауытып,жатқан,терең,құзға,көз,1
сол,өзі,айтып,отырған,қиялдағы,1
алмадым,.,Көшенің,басынан,аяғына,1
",",сөйтіп,әкеағаларымызды,тауып,алуды,1
бұған,да,амал,тауып,кеттік,1
шешіп,",",шеткі,бұтаның,басына,1
салғызғандай,қалай,ауыратынын,.,Сұмдық,1
де,обал,жоқ,.,Түн,1
дегенде,ештеңесін,аямады,.,Үлкендер,1
ә,",",жарайды,",",салып,1
–,Ой,",",кетші,ары,1
ғана,:,–,Ағам,келеді,1
",",–,деп,ән,салады,1
бәріміз,көңілді,күлкіге,батып,қарық,1
",",енді,не,дер,екен,1
үшін,«,ертең,соғыс,бітеді,1
болармыз,»,",",–,деп,1
айтып,та,жүрдік,.,Аянның,1
күліп,кеп,шанаға,отырды,да,1
ертегілеріндегі,батырлар,сілтеген,көк,семсерге,1
қайтатынына,титтей,де,шәк,келтіргем,1
.,Аян,білденбейтін,.,Жымың-жымың,1
түкіріп,тастайтынмын,.,Кейде,мен,1
мүшкіл,халіңді,сезгендей,соқа,артындағы,1
жібереді,.,–,Осы,үйдің,1
",",ат,қораның,төбесіне,тартатынбыз,1
төбелескісі,келіп,",",өзінен-өзі,жөнсіз,1
мазасын,кетірді,.,Ыза,болған,1
",",көрінбе,көзіме,!,..,1
Тұра,ғой,.,Мына,жарты,1
бұрынғысындай,шанаға,отырғанына,қуана,даурықпайтын,1
:,–,Қазір,Тұржан,ағама,1
бала,қотыр,тайдың,айтқанын,түгел,1
да,жетті,.,Армия,қатарынан,1
Қаралы,қағазды,ұзақ,отырып,екі-үш,1
Ертегі,тыңдайсың,ба,?,–,1
дүр-дүр,етіп,лауылдап,",",ал,1
.,Онан,Есікбай,:,–,1
қойшы,",",ондай,шана,болушы,1
тұрып,жүре,бастады,.,Тобығы,1
",",мынаның,.,Бірдеңе,көрінер,1
едік,сол,бір,сәтте,...,1
...,–,деді,бір,кез,1
.,Көшенің,басынан,аяғына,дейін,1
қызық,ертегі,айтамын,»,",",2
.,Сенің,сол,мүшкіл,халіңді,1
Бірақ,үстінен,басып,соққан,жоқ,1
",",енді,жайғасып,отыра,бергенімізде,1
ойынымызға,қарап,шетте,үнсіз,состиятын,1
сырқырап,кетеді,.,Сондайда,өгізден,1
мына,менің,хатымды,көшіріп,жаз,1
мақтана,дауыстап,.,Онан,соң,1
бала,туралы,болушы,еді,.,1
көмегімен,өгіздің,арқасына,қайта,жарбиясың,1
кетіпті,ғой,.,–,Сәл,1
Ол,со,тұнжыраған,қалпында,бәріміздің,1
ол,нендей,әдіс,",",ол,1
тығылып,",",бас,көтере,алмаймыз,1
Сонымызды,сезгендей,Иманжанов,та,бізге,1
алмай,ыржия,күліп,кеп,шанаға,1
–,деді,олар,.,Аян,1
Садықтың,жанында,отырған,Қосым,шыдай,1
Жусанның,иісін,сағынбауы,мүмкін,емес,1
бала,алдына,нендей,мұрат,қойса,1
шыққан,арық,өгіздердің,аузынан,сілекей,1
ұшып,түсті,де,",",терісі,1
...,–,деді,.,Аянның,1
қойып,",",шөп,қуысына,тығыла,1
",",мыналар,екен,ғой,.,1
қоңыр,салқын,самал,еседі,.,1
ғана,«,уһ,»,деп,1
үйінің,тұсына,жеткенде,",",көз,1
жүгіріп,сырғанаққа,бардым,–,міне,1
шыға,жаутаңдап,",",өңі,боп-боз,1
қарап,жатқан,күйде,:,–,1
әлдеқандай,боп,кейкиіп,",",екі,1
...,24,Ол,тәтті,ойға,1
Ибай-ау,...,–,деп,мұнан,1
Қосым,шыдай,алмай,.,Садық,1
түрімізді,көріп,Аян,сырғанақты,онан,1
қарай,береміз,.,Енді,бірде,1
кешкілік,бір,жерге,жиналып,ап,1
жауыр,өгіздің,үстіне,жарбия,жабысасың,1
–,деп,ертегісін,бастады,.,1
ұшып,өтеді,.,Сондықтан,да,1
қарап,шетте,үнсіз,состиятын,да,1
Аян,екеуміз,бір,партаға,отырғанбыз,1
салмақтана,сөйлеп,",",–,сендер,1
",",менің,шарығымнан,су,өтіп,1
бара,жататын,...,Бүгін,де,1
қатыгез,",",мейірімсіз,адам,еді,1
лып,дегізіп,суырып,алатын,.,1
басқан,сайын,шұрқ-шұрқ,етеді,.,1
таптап,",",сырғанақ,жасайтынбыз,.,1
зулата,сырғанап,жүрген,Аян,түсіме,1
ерекше,бір,нұры,құйылып,жарқырағандай,1
көзінен,айрылғандар,.,Бірақ,",",1
шайларын,ішіп,болғанша,Аянды,күтіп,1
",",ендеше,ертегі,шығару,қиын,1
өз,бетінше,жаза,беретін,.,1
",",–,деді,.,Киініп,1
.,Адамды,іш,тартып,тұратын,1
өгіздердің,аузынан,сілекей,шұбырып,",",1
жүзі,жайнап,қуанып,кетуші,еді,1
Ой-бай,!,..,–,деп,1
мазақтап,",",өзін,біраз,жерге,1
жүргеннен,саусыңдар,ма-ей,?,–,1
.,Басқа,мұғалім,келмеді,.,1
!,–,деген,кезде,",",1
бытырлап,кететін,.,Аян,от,1
.,Кейін,қолым,тисе,",",1
даурыға,сөйлеп,",",сақылдап,күлумен,1
арасында,шала,бастырылған,",",кейде,1
бой,жеткен,қыздар,соқаның,артын,1
Бәрі,жаралы,боп,қайтқандар,:,1
таулы,жердің,күні,өте,жайма-шуақ,1
сирақтандырып,ұзын,етіп,орады,да,1
нұсқап,:,–,Менің,де,1
бір,өгізден,домалап,тұскен,кезінде,1
талқаннан,жасалған,атала,көже,сияқты,1
теуіп,қалды,.,Қосым,жер-көкті,1
",",–,деп,қойды,.,2
",",тағы,да,айтшы,.,1
.,Қараңғылық,ерте,түскен,.,1
суытып,",",қар,ұшқындай,бастады,1
таңырқап,.,–,Апа,",",1
екі-үш,реттен,домалаушы,едік,...,1
",",шошайған,қоңыр,тау,тұрады,1
жүрді,.,Мұның,өзі,біз,1
су,өткеніне,қарамастан,",",ат,1
қонуы,.,Күн,ұясына,қонды,1
сүтті,апыл-ғұпыл,іше,сап,",",1
.,Оның,асыға,күтетін,шағы,1
дейді,ғой,.,Аян,дейді,1
тартып,жатып,қалды,.,Бір,1
тұрып,",",Есікбайды,алқымынан,бүре,1
қойды,.,Ойынды,тастай,сала,1
Атың,кім,?,–,Аян,1
",",бір,сырғанап,кеп,қолыңа,1
Ондай,кезде,оған,«,ағатай,1
жайдары,жүзі,",",не,десең,1
топырлаған,немелер,!,Онысы,несі-ай,1
жейдесін,шешіп,",",шеткі,бұтаның,1
іргесінде,жүргендей,",",жерді,солқылдатып,1
ба,?,–,деп,алады,1
төбесіне,жиналуды,әдетке,айналдырдық,.,1
Есікбай,ыржақтап,кеп,",",қайта-қайта,1
",",біз,де,енді,",",1
",",–,сендер,қызықсыңдар,",",1
келтіргем,жоқ,.,–,Сағындым,1
.,Бірде,менің,көк,тақтайлы,1
сәл,жұмсам-ақ,:,шуылдаған,балалардың,1
",",біреулері,төмен,қарай,оқша,1
қалай,ауыратынын,.,Сұмдық,...,1
тізбелеп,айтып,шықты,.,Оның,1
он,жастың,аралығындағы,өңшең,бірөңкей,1
Аянға,келген,еді,.,Ол,1
су,іркілген,ат,қораның,іші,1
со,...,–,деп,күңкілдеді,1
ойнап,жүрген,балалардың,ең,соңында,1
еске,алып,",",сөз,қылушы,1
?,Қайдан,келген-ей,?,»,1
салды,ғой,.,Сонда,да,1
жуықтағы,күндердің,бірінде,қайтатынына,титтей,1
өтті,.,Біздің,ұсқынсыз,түрімізге,1
Ал,мен,бар,ғой,тек,1
әке-шешеден,түк,қалдырмай,сыбап,",",1
Басын,көтеріп,аспанға,қарады,.,1
ғой,",",жақсы,ұғады,.,1
күндері,күндізгі,ойын,кезінде,Аянға,1
де,...,Міне,",",иіскеп,1
кіріп,қалса,да,...,Бапайдың,1
ұмытып,",",ішекті,түйнеген,күлкіден,1
балалардың,бірі,шылымын,сөндірмей,лақтырып,1
белуардан,кіріп-ап,отырайық,...,Біз,1
Мен,де,ердім,.,Асылбек,1
түйетінбіз,.,Ал,ол,нендей,1
басталып,",",жеті,менен,он,1
ерлік,те,",",ізгілік,те,1
.,Сол,күннен,бастап,күнде,1
білденбейтін,.,Жымың-жымың,етіп,күлетін,1
",",ағама,тартқанмын,.,Міне,1
Аян,тістене,шытынып,",",басын,1
киімнің,кімдікі,қара,",",кімдікі,1
деп,ентелеп,келе,жатқан,Қосымды,1
",",онан,кейін,Есікбай,берді,1
.,Жүгіріп-жүгіріп,жанына,бардық,.,1
»,ұмтыламыз,.,Ойынның,осындай,1
білсін,",",Аянның,ертегілері,көбіне,1
",",шеттегі,бір,бала,:,1
бет-аузына,былшылдатып,соға,бастады,.,1
бұл,күнде,Аян,қайда,екен,1
«,Мынау,алда,тұрған,асқар,1
Әрқайсымыз,оның,көзіне,түсіп,қалуға,1
соң,хат,жаз,",",–,1
ғой,.,Сырғанақты,тастай,бере,1
",",сылай,берді,.,Онан,1
тығып,",",өзіміздің,иісімізді,өзіміз,1
түннің,бір,уағына,дейін,сырғанақта,1
бөккендей,туырылып,жатады,.,Соқа,1
білеміз,",",–,деп,ентелеп,1
итеріп,жіберді,.,Есікбай,–,1
",",бері,өткен,кемпір-шал,:,1
едік,...,Аянның,тобығы,осындай,1
отырған,орнымызда,қатар-қатар,сұлай,кетеміз,1
аяғынан,",",бірі,қабырғасынан,",",1
төсектер,салулы,",",бірақ,ешкім,1
ертегі,айтатынын,білгеміз,жоқ,.,1
!,Онысы,несі-ай,",",тап,1
Садық,оның,аппақ,білегінен,қап-қара,1
қатып,қалатын,.,Дәл,сол,1
аттанып,",",туған,анасы,содан,1
жүрсең,аман,бол,.,Адам,1
қоятынын,тегіс,тізбелеп,айтып,шықты,1
тануымызды,күтіп,жүргендей-ақ,екі,айдан,1
Аян,ғой,күн,сайын,бір,1
",",біреу,«,а,!,1
Сондайда,өгізден,домалап,түсіп,жер,1
.,–,Әй,",",мен,1
–,дестік,бір,ауыздан,.,1
әйел,",",онан,үшінші,соқадағы,1
төбесіне,жинала,қалдық,.,Аян,1
істеп,",",не,қоятынын,тегіс,1
",",–,деген,Аян,тағы,1
бір,тыныштық,басты,.,Бұл,1
:,–,Тез,іліп,қой,1
еді,.,Іскерден,біртіндеп,ер-азаматтар,1
де,қызық,ертегі,айтамын,",",2
жатып,қалды,.,Тек,бесінші,1
.,Көзі,кішірейе,жылтырап,",",1
қап,",",шалқасынан,гүрс,еткізді,1
.,Ол,қара,парға,бұрқ,1
деп,қиялдайтын,сияқты,едік,сол,1
",",сол,сәт,.,Жазға,1
отыра,бергенімізде,",",есік,ашылып,1
бұл,сөздің,мағынасын,сұрап,алуға,1
алады,.,Тонының,екі,етегі,1
арманға,шоматынбыз,...,Өзі,жетім,1
жаза,алмайтынбыз,.,Сондықтан,Аянға,1
",",–,деді,.,Он,1
тобығы,тайып,бір,айдай,үйінде,1
соң,шалқасынан,түсіп,көзі,бажырайып,1
құлақ,тостым,.,–,Байғұс,1
...,Алғашқы,күндері,күндізгі,ойын,1
атын,жаз,",",–,деп,1
кеп,еді,",",тағы,ағамды,1
жападан-жалғыз,ойнайды,.,Бір,күні,1
",",соның,қорқыраған,демінен,теңселіп,1
үн,келетін,құлаққа,...,Біз,1
",",шолақ,қол,бригадир,Тұржан,1
ұясына,еніп,бара,жатыр,.,1
дәу,ұйықтап,жатқандай,",",соның,1
бала,бір,кетпейді,.,Көзімді,1
көрсеткісі,кеп,:,-,Тырнағының,1
бері,зыр,жүгіріп,сынық,салатын,1
аспанға,қарадық,.,Шынында,да,1
Мен,басқалардан,жырылып,бір,сәтке,1
–,деп,жанұшыра,бақырып,жата,1
орны,–,қара,құрым,киіз,1
.,Күні,бойы,Ешкіөлместің,күнгейінде,1
жалап,қойып,",",бет-аузын,сия-сия,1
Аян,тісінің,арасынан,сызылта,шырт,1
беруі,керек,",",–,деді,1
ымырт,қараңғысына,дейін,жер,жыртамыз,1
жуып,",",ақ,жейдесін,киіп,1
ауылға,қырық,екінші,жылдың,жазында,1
туырылып,жатады,.,Соқа,тісі,1
оның,басынан,тоқай,алып,",",1
көзді,әулие,мекен,еткен,үңгір,1
табаладық,.,Онан,Есікбай,:,1
.,Бірақ,осы,кезде,Есікбай,1
жымың-жымың,күліп,қойып,көңілді,",",1
Енді,аяғымды,ағам,келгенде,бір-ақ,1
.,–,Қотыр,тай,тұрып,1
майдандағы,әке-ағамызға,хат,жазу,бәріміздің,1
–,деп,күңкілдеген,сайын,",",1
...,Ойымнан,:,жарғақ,сары,1
алдымыз,не,боп,қалғанын,естіп,1
:,«,Ей,",",тоқтаңдаршы,2
едім,оған,.,Сөзді,неден,1
сұлай,кетеміз,.,Өне,бойың,1
жан,даусы,шыға,айқайлап,жіберді,1
ғана,сабанмен,жабылған,.,Жанып,1
бірдей,топырлап,жүгіріп,әлгінің,қасына,1
Біраз,жүргеннен,кейін,Есікбай,оның,1
:,–,Ой,",",кетші,1
жеттік,.,Ал,Аян,болса,1
қойды,.,Қоңырқай,жүзі,тершіп,1
ғой,.,–,Е-е,",",1
жазуды,бәріміз,де,үйрендік,.,1
",",қаным,бұзылып,келді,...,1
",",енді,бір,шұбалған,топ,1
кіші,балаларды,тамсандыра,отырып,айтатынбыз,1
Сондықтан,ендігі,жерде,Аянға,шана,1
сырт,киімімді,шешіп,",",төрге,1
.,Еш,уақыт,ұмытылмас,.,1
тақтаға,жазған,әріптерін,айна-қатесіз,қағазға,1
жер,сүздіріп,тұқырта,берді,.,1
іші,тұншығардай,қапас,",",тымырсық,1
дейін,тоқтаған,еді,.,Бірде,1
.,Іскерден,біртіндеп,ер-азаматтар,қайта,1
.,Ел,көрмейтін,жерге,барып,1
",",әйтпесе,көресің,",",–,1
жиналған,қатын-қалаш,",",кемпір-шалдың,зәресін,1
Ешкіөлмес,баурайын,",",төмендегі,терең,1
",",жарайды,",",салып,берейін,1
біреуге,беріп,қойып,",",12,1
.,Өзінің,шанасы,жоқ,",",1
ұсап,қарауытып,тұрған,Ешкіөлмес,шоқысы,1
.,Бір,күні,балалар,екіге,1
Ертеден,кешке,дейін,өгіз,үстінде,1
