.,Енді,Аян,күш,1
кетті,.,Сол,сәтте,1
сабан,төселген,.,Жалғыз,1
бойы,өгіз,үстіндегі,жалғыз,1
..,–,деп,Садық,1
",",күлдіргі,ертегілерді,бастайтын,1
еді,.,«,Шынында,1
тартқанмын,.,Міне,",",1
жинала,қалдық,.,Аян,1
сиыр,көзі,шарасынан,шыға,1
тапқанымызға,мәз-мейрам,боп,",",1
ол,күндіз,де,шақыратын,1
жатпапты,.,Атам,екі,1
?,!,Анау,сиырды,1
мал,керек,емес,пе,1
отырып,",",жымың-жымың,күліп,1
Армия,қатарынан,жақында,ғана,1
болатын,.,Әрқайсымыз,оның,1
бір,қуанышты,хабар,айтып,1
Ол,бұл,күні,де,1
үгіп-үгіп,аузына,құятын,.,1
қатысқысы,келген,.,Бірақ,1
сол,да,...,–,1
Түкпірге,де,жеттім,.,1
.,Сықылықтап,күліп,мәз-мейрам,1
іргесінен,әрі,қарай,үңірейіп,1
деймін,",",сол,сәт,1
түрлі,боп,құбылып,естілетін,1
.,–,Ертеде,бір,1
ұстаған,әйел,баяу,үнмен,1
Есікбай,.,Аян,оның,1
«,көзіңді,аш,!,1
Жуық,арада,сейіле,қоймайды,1
деп,қызықтағандай,одан,көз,1
қарап,қызықтап,тұрды,.,1
",",–,деп,қиялдайтын,1
сорған,өңі,көкпеңбек,боп,1
салмайтын,",",өзі,төбелесқор,1
ойға,батқан,күйде,төмендегі,1
барып,сатып,",",ақшасын,1
кетті,.,Тек,Есікбайдан,1
хат,жазар,едім,",",1
еді,.,Бір,күні,1
жаңа,баланың,келуі,біз,1
",",шаршау,",",–,1
",",жеті,менен,он,1
",",өгіздерді,шықпыртыпшықпыртып,жібереді,1
.,Әйелдерге,қосылып,жылауға,1
кеп,",",қайта-қайта,оның,1
Есікбай,қақалған,жоқ,",",1
Мұнан,әрі,соғысқа,баруды,1
.,Аян,теріс,қарап,1
ақырғанын,естисің,.,Қозғалуға,1
назар,аударар,емес,.,1
еме,.,Кейін,қолым,1
",",үйіне,жиналған,қатын-қалаш,1
бұрышын,айналды,.,–,1
тұра,қалдық,.,Үстіміздегі,1
болса,сол,мелшиген,күйде,1
қотыр,тайға,қанат,бітіп,1
төбелесейік,",",–,деді,1
жастығын,мыжғылай,түсіп,",",1
зарлы,үнмен,сызылтып,қана,1
",",жата,беріс,тастап,1
әрқайсымыз,әр,жаққа,ішімізді,1
",",–,деп,өзі,1
мынаған,",",елден,ерекше,1
үйінде,бұрынғыдан,да,ұзағырақ,1
",",өзінің,қасқа,бұзауына,1
бақты,.,Сөйтіп,",",1
жанында,қалдым,.,Өзімше,1
күнде,бұрқылдаған,май,топырақ,1
өксік,тығылып,",",бас,1
тұра,алмай,ыңқылдап,жатты,1
баласы,кісі,өлтірер,.,1
Біз,санымызды,шапақтап,уралап,1
отырады,.,Ол,кезде,1
жаттым,.,Көпке,дейін,1
жарымында,бір-ақ,аяқталды,.,1
ұйқыда,жатқан,секілді,.,1
көмегімен,өгіздің,арқасына,қайта,1
оны,белдесуге,жібермей,екі,1
Осы,үйдің,көрпесін,шірітіп,1
",",Бапайдың,үйіне,баратынмын,1
Ой,",",сен,білмейсің,1
жүретін,адамдай,бар-жоғын,киініп,1
жаман,әдеті,бар,.,1
бастайсың,.,Кейде,өгіздің,1
атқыласып,ойнамақ,болдық,.,1
иісі,шығып,тұрады,–,1
сыбыр-күбірі,бітпейді,екен,",",1
да,:,–,Тез,1
ұйықтап,жатқандай,",",соның,1
төсегіме,жаттым,.,Көпке,1
кемпірі,де,біздің,сөзімізге,1
мысық,.,Сенің,үйіңде,1
біреуіміз,:,–,Мә,1
аяғын,көлденеңінен,солтақтай,жүгірген,1
майы,таусылады,»,",",1
екен,»,",",–,1
маған,:,19,Анау,1
әзер,деп,көтеріп,",",1
алжыған,атаңның,сөзін,тыңдама,1
бардық,.,Бізді,Иманжанов,1
еді,.,Күнде,сабақтан,1
изестік,.,Аян,тонының,1
салып,беріңізші,...,Аянның,1
кетті,осы,тұста,кемпірі,1
–,Осы,анау,",",1
Аян,күш,алды,.,1
тонының,етегінен,иіскеді,де,1
болуды,әркім-ақ,ойлай,бастаған,1
көкемнің,пальтосын,жамылып,жатамын,1
:,–,Ойбай,!,1
.,Тек,бір,кезде,1
да,жусанның,иісі,шығып,1
тастайтынмын,.,Кейде,мен,1
бар,екен,",",соларды,1
бүгінге,дейін,",",сонан,1
құс,ұшып,өте,алмайды,1
жеттім,.,Аян,қараңғы,1
тұр,",",мына,қоңыр,1
.,Артымыз,жетпей,жатып,1
көріп,қайттым,",",қаным,1
",",аяқтарын,шалыс,басып,1
Екеуі,шартпа-шұрт,белдескен,кезде,1
мә,",",сырғанашы,»,1
ойнайық,деп,еді,",",1
Онан,соң,біздің,жауабымызды,1
басып,солқылдап,жылап,отыр,1
әрі,",",сен,де,1
дәнді,мен,де,аузыма,1
қиылсын,сенің,.,Аян,1
жіберді,.,Енді,қайттік,1
сезінуші,едік,өзімізді,.,1
тыңдауға,ол,күндіз,де,1
екен,.,Бір,жамбастаған,1
Ондайда,біз,қыстың,сайсүйектен,1
",",кешкілік,бізге,айтып,1
тұяқ,ең,",",қайда,1
қолымызға,22,алып,",",1
тұмсығымызды,тығып,",",өзіміздің,1
тұста,кемпірі,.,–,1
мал,қорасының,ішін,тазалап,1
бастадық,.,Қызық,ойынның,1
бітіреді,де,",",біреуіміздің,1
",",шөпке,белуардан,кіріп-ап,1
бірдей,еді,.,Іскерден,1
–,Ойбай,",",болды,1
көшеде,ойнап,жүрген,балалардың,1
аяғын,сүйреткен,күйде,екі,1
шалыс,басып,күн,ұзын,1
шеттеп,",",бар,қызыққа,1
келетінмін,.,Аян,нанды,1
барып,кірді,.,Соңынан,1
күтіп,жүргендей-ақ,екі,айдан,1
–,9,Сыбырлай,шыққан,1
:,ерлік,те,",",1
болды,.,Күзде,оқу,1
арасы,бытыр-бытыр,ете,қалғанда,1
уақытта,әйелдердің,бірі,қалжырай,1
Арайланып,таң,білінгеннен,бастап,1
кетіп,барады,.,Қара,1
–,деді,Садық,мақтана,1
.,Қарлы,топырақ,араласқан,1
желпілдеп,",",бірде,ары-бері,1
Дәл,Асылбек,шалдың,үйінің,1
жөнсіз,тиісе,бастады,.,1
шыға,колхоз,жұмысына,біз,1
қораның,төбесіне,барайық,»,1
өткен,соң,",",әбден,1
дәу,естіп,қоймасын,дегендей,1
түсіп,",",тым-тырақай,қаша,1
артын,ұстайды,.,Арайланып,1
ұстап,",",сол,аяғын,1
кетіп,жататын,болды,.,1
өзімізді,.,Өмірімізде,қос,1
хат,жазып,тұрамын,",",1
кезімізде,соқа,ұстаған,әйел,1
",",әлің,кетіп,",",1
",",көзі,отша,жанып,1
ертегі,шығару,қиын,да,1
»,деп,Аянның,алдына,1
күрешке,сүтті,бізден,алып,1
білеміз,",",–,деп,1
осы,әлгінде,ғана,сынған,1
салды,.,Мұнан,әрі,1
әдеті,бар,.,Әлі,1
шықтық,.,Ол,да,1
соғыс,бітеді,»,дегенмен,1
құдайы,көретінбіз,.,–,1
бір-ақ,аш,.,Сонда,1
сөзін,сыбырға,айналдырып,жібереді,1
дегеннің,бар,екенін,",",1
үнсіз,состиятын,да,тұратын,1
.,Ары,өтіп,",",1
",",ақсақ,аяғын,сүйреткен,1
қарап,ұзақ,жатты,.,1
қоршалай,тұра,қалдық,.,1
Есікбай,біразға,дейін,тұра,1
неше,түрлі,ертегілерді,ойлап,1
.,Ыза,болған,Аян,1
ертегілерінің,көңілімізде,ұялағаны,сонша,1
жайнап,қуанып,кетуші,еді,1
өңшең,топырлаған,немелер,!,1
өй,өңшең,топырлаған,немелер,1
тегіс,көшеге,шығатын,.,1
да,айтшы,...,–,1
тек,басқамыз,ертегіні,қалай,1
айдан,кейін,Иманжанов,қатты,1
бір,таудың,биігі-ай,.,1
басынан,тоқай,алып,",",1
десең,де,тез,көне,1
су,іркілген,ат,қораның,1
екі,қолын,қалтасына,сап,1
оның,соңынан,жүгірдім,.,1
ертегі,ойлап,шығарады,",",1
да,қояды,.,Ойынға,1
шалып,қап,",",болмаса,1
.,–,Жоға,.,1
.,Дір-дір,етіп,шетімізден,1
балалар,көзімізге,мөлт-мөлт,етіп,1
.,Онан,соң,ойнап,1
деп,еді,",",ол,1
жаза,жоқ,еді,.,1
Аян,үндеместен,қабағын,түйіп,1
«,Аянның,әжесі,өліп,1
ғана,көзін,ашты,.,1
бір,жол,теуіп,кел,1
былшылдатып,соға,бастады,.,1
Бірде,",",түн,ортасында,1
өте,жайма-шуақ,",",жылы,1
:,-,Тырнағының,қайсы,1
Шынында,да,",",ей,1
соқа,ұстаған,әйелдің,көмегімен,1
алыста,–,сонау,батыста,1
деп,кінжіді,.,–,1
жұмсақ,мінезі,бізді,бірден,1
сен,бір,жол,теуіп,1
:,–,Ей,",",2
Тағы,да,жақ,жаппастан,1
деп,шашып,жіберді,.,1
де,кірді,.,Сөйтіп,1
Бір,тәуірі,Бапай,да,1
еді,.,Қазір,де,1
тағы,бір,қаралы,қағаз,1
күліп,қойып,көңілді,",",1
менің,шарығымнан,су,өтіп,1
тұскен,кезінде,тағы,тайды,1
тұрған,Есікбай,сыбырлап,қана,1
Жүріңдер,",",үйдің,сыртына,1
Енді,аяғымды,ағам,келгенде,1
дәл,өзіміздің,ауылдың,іргесіндегі,1
ағасының,жуықтағы,күндердің,бірінде,1
оның,алқына,шыққан,әлсіз,1
–,деді,.,Осы,1
апаруға,көлік,болмады,.,1
не-ей,?,–,деп,1
баракқа,алып,бардық,.,1
қорылға,басатын,.,Олар,1
",",оған,пәлендей,мән,1
.,Ол,–,көктем,1
жатқан,көрінеді,",",–,1
құйрық,майымен,Аянның,тобығы,1
пе,Аянға,...,–,1
есікті,ашқанда-ақ,Аян,жүзі,1
төрге,отырғызып,баурсақ,пен,1
Онан,соң,кемпірі,әкелген,1
қуысты,меңзейтін,.,Мен,1
.,Сондайда,есіме,тағы,1
мүміркегеннен,амалсыз,бергендей,болушы,1
өңі,сол,өзі,айтып,1
жолдас,боламыз,",",–,1
келерсің,әлі,...,Бапай,1
үнемі,сөйлетумен,болды,.,1
күлкіміз,келмесе,де,оның,1
ертегіні,ойлап,шығару,оңай,1
Шіркін,",",өзінің,рулі,1
бойы,жентектеліп,еріп,",",1
боп,қайтса,да,олардың,1
сөйлеп,",",құшырланып,.,1
Асылбек,шал,келді,ғой,1
Аян,есік,жақтағы,темір,1
",",цобелей,»,бергеннен,1
–,Жоға,.,Әлгі,1
жусанның,иісі,шығып,тұрады,2
шоқысына,көз,тігіп,қарай,1
Иттің,сұры,жаман,",",1
»,деп,бастап,",",1
деп,күңкілдеді,Қосым,.,1
кетуші,еді,.,«,1
іше,сап,",",Бапай,1
Құз,жақтан,соққан,суық,1
боп,мен,де,соғысқа,1
бәрі,тыйылып,",",Аян,1
–,деп,үйіне,кетті,1
",",төрге,өттім,.,1
еткізіп,шығара,отырып,",",1
үнін,естимін,.,Әуелде,1
:,«,Желкең,қиылғырлар-ай,1
қуысына,тығыла,түсіп,",",1
майға,бөккендей,туырылып,жатады,1
көзін,ашса,",",дәл,1
көрдім,",",көзі,қып-қызыл,1
Біз,бір,кештің,өзінде,1
жатып,",",алдымыз,не,1
көрсең,етті,...,Жаны,1
күтіп,отырам,.,Бапайдың,1
шынымен,солай,ма,",",1
Ешкіөлмес,шоқысы,–,астында,1
сүйретіп,",",конькиі,барлары,1
Ешкіөлмес,шоқысы,енді,бірде,1
қол,бригадир,Тұржан,да,1
салғызғандай,қалай,ауыратынын,.,1
.,Мұның,өзі,біз,1
–,деді,дірілдеген,үнмен,1
.,–,Шыдаймын,",",1
жаңа,ертегісін,тездетіп,айтып,1
анау,Жусантөбенің,үстінде,",",1
май,шамның,өлеусіреген,жарығында,1
іштей,:,«,Шіркін,1
далаға,шыға,қалсам,",",1
ойнап,жүрген,балалардың,ең,1
өткенімізге,көңілі,толмай,:,1
тау,тұр,екен,...,1
.,17,Ауыл,жақтан,1
әрі,",",өй,өңшең,1
сүйінші,сұрағандай,бірімізге-біріміз,жеткіздік,1
көрінетін,.,Сонан,кейін-ақ,1
де,сөйлем,құрап,жаза,1
арғы,сөзін,сыбырға,айналдырып,1
түбіндегі,өз,орны,–,1
желкең,қиылсын,сенің,.,1
жақсы,иіс,.,Мен,1
.,Сонымызды,сезгендей,Иманжанов,1
жеткен,кездерімізде,өзімізден,кіші,1
астымыздан,–,қораның,ішінен,1
ғана,ызғырық,жел,соғып,1
?,–,деген,.,2
Қосым,қомағайлана,түтінді,ішіне,1
есік,алдында,тұрдым,да,1
да,келер,жылға,дейін,1
ит,үрегеш,келеді-деп,",",1
ернін,жалап,қояды,.,1
жоқ,",",аяқ,жоқ,1
ғана,ұшып,өтеді,.,1
шошайған,қоңыр,тау,тұрады,1
",",пысқырып,қарамайтындай,көрінетін,1
",",біз,өзіміздің,бар-жоғымызды,1
жұмып,",",көкпеңбек,боп,1
деді,.,–,Түсеміз,1
.,–,Сендер,жақ,1
қорқынышты,терең,құз,",",1
шанамызды,кезекпекезек,сырғанауға,беріп,1
жатқан,сол,сабан,екен,1
Әй,",",мен,сендерге,1
жақсылық,атаулының,бәр-бәрі,:,1
ұрайын,",",осы,екеуінің-ақ,1
.,Ертең,ер,жетіп,1
Аян,жейдесін,шешіп,",",1
үнсіз,жатты,",",түймесі,1
екен,ғой,.,Аулақ,1
менің,бас,изеуімді,күтпестенақ,1
хош,иісі,мас,қылғандай,1
қаңырығымыз,түтеп,",",қарнымыз,1
тең,бөліне,бастадық,.,1
.,Анау,арада,тоспа,1
–,деді,ақыры,күрсініп,1
шана,да,бар,...,1
шықты,.,Аян,қолын,1
сорайын,",",–,деді,1
Ол,өте,ақ,көңіл,1
тісің,бар,ғой,»,1
.,Онан,соң,киімімізбен,1
",",әйтпесе,ұрсады,",",1
иіскеп,көрші,...,тура,1
.,Сондықтан,ендігі,жерде,1
.,Шынында,да,бұл,1
.,Енді,бірде,апам,1
Тіпті,Аянның,әжесінің,өлгенін,1
көрінеді,ғой,",",–,1
Сол,күні,оның,ертегісі,1
ұйып,отырып,тыңдағанды,ғана,1
.,–,Салып,берің,1
ондайлардан,сырт,айналып,кетіп,1
бөккендей,туырылып,жатады,.,1
–,Асылбек,сынықшы,бар,1
қап,шөпке,аунатып,",",1
.,Осы,кезде,үйлерінен,1
гөрі,Аянға,қатты,батып,1
да,болса,басқамыздан,гөрі,1
ұқсап,:,«,Қан,1
.,Онан,соң,шалқасынан,1
!,–,деп,айқайлады,1
Ортасына,сым,темір,салып,1
әлде,шынымен,солай,ма,1
сирағымыздан,дырылдата,сүйреп,",",1
тұрып,",",Есікбайды,алқымынан,1
еді,.,Күннің,көзі,1
»,деп,шашып,жіберді,1
айналып,кетті,.,–,1
",",«,цоп,",",1
:,–,Жығылып,қалма,1
...,Өзі,жетім,болған,1
қолынан,ұстай,алды,да,1
көрмегендей,бір-бірімізді,кимелеп,",",1
",",көз,демей,ьылшылдатып,1
шұқшия,қарап,шықтық,.,1
–,Сорлы,жетімнің,көрген,1
қақты.Көтеріп,баракқа,алып,бардық,1
қырық,екінші,жылдың,жазында,1
",",бірде,ары-бері,теңселіп,1
шанаға,отырды,да,:,1
",",жүріңдер,",",ат,1
–,деп,үйден,апам,1
...,–,десіп,жан-жақтан,1
екеуі,де,оны,өз,1
күн,сайын,бір,ертегі,1
иіні,салбырап,кете,барды,1
Көпке,дейін,ұйықтай,алмадым,1
етегінде,еді,.,Ұзыннан-ұзақ,1
ырғыды,да,",",табанынан,1
Ұзақ,жылады,.,Онан,1
түтіп,отырған,Бапайдың,кемпірінің,1
24,Ол,тәтті,ойға,1
Бұл,кісі,–,денсаулығының,1
кезде,қотыр,тай,:,1
",",Садық,та,шанамызды,1
не,қоятынын,тегіс,тізбелеп,1
алдық,.,–,О,1
иіскеп,",",жаңалық,ашқандай,1
:,–,Қазір,Тұржан,1
тастайды,.,Бірақ,олыр,1
10,жылқының,кепкен,тезегін,1
қайқайтып,бойымен,басты,.,1
Аян,:,–,Менен,1
жалғыз,көзді,дәудің,иті,1
алады,.,Ап-арық,",",1
Аянды,кекілінен,шап,ете,1
беріс,тастап,ыңқ,еткізді,1
",",кірпік,қақпастан,үйдің,1
аяғына,конькиін,байлап,",",1
жалғыз,шиімін,тұтатып,",",1
ішеміз,.,Онан,соң,1
Жусан,иісі,1,Алыста,1
",",пәшиске,берген,қолыңның,1
болса,бұлаққа,барып,бет-аузының,1
деп,шошып,",",босағада,1
ауылға,жібердік,.,Осыдан,1
тұрған,Ешкіөлмес,шоқысы,енді,1
кешке,қарай,көк,мұз,1
туырылып,жатады,.,Соқа,1
.,Тура,жалғыз,көзді,1
нұсқаған,жаққа,қарадық,.,1
әлгінің,үстіне,Аянды,жатқызды,1
соң,көзін,сүртті,де,1
қыбырлаған,балаға,толып,кетуші,1
бір,ертегіден,артық,қалай,1
айтатынын,білгеміз,жоқ,.,1
Садықтың,ұзын,темекісін,барлығымыз,1
Дір-дір,етіп,шетімізден,жылап,1
де,зарлатады-ау,кеп,.,1
салғызып,",",әлгінің,үстіне,1
Қосымның,бас,киімін,жұлып,1
деді,?,–,деді,1
әулие,мекен,еткен,үңгір,1
.,Енді,ол,күнде,1
олардан,шығатын,иісті,сөз,1
шырылдаған,қызыл,шақа,балапандарының,1
етене,боп,кетті,.,1
",",иіскеп,көрші,...,1
Иттің,баласы,",",пәшиске,1
басына,шығып,ап,тағы,1
Аянның,аузына,қарадық,.,1
қомағайлана,түтінді,ішіне,тартамын,1
қасқа,бұзауына,секіріп,мінген,1
ағама,хат,жазар,едім,1
келдіңдер,",",балалар,?,1
Іші,ұп-ұзын,қап-қараңғы,",",1
сілекей,шұбырып,",",аяқтарын,1
",",сыбдырсыз,шешініп,",",1
көрсетеді,Тұржанға,",",–,1
жалғыз,көзді,әулие,мекен,1
–,деп,Есікбай,мелшиіп,1
бала,бопты,...,–,3
.,Мен,келгенде,Аян,1
деп,еркін,тыныстап,",",1
Аттан,!,Аттан,!,1
кезде,",",басынан,тұмағын,1
ол,үйінде,бұрынғыдан,да,1
да,бауырын,жазып,",",1
жер,сыпырғандай,көлденең,сүйретіп,1
Сонда,",",мына,асқар,1
сабан,содан,тұтанса,керек,1
",",түн,жарымында,есі,1
күн,сайын,бір,қуанышты,1
оңынан,баяу,ғана,ызғырық,1
деп,ән,салады,.,1
да,олардың,әрқайсысының,келуі,1
көзі,жалт-жұлт,етеді,...,1
үстінен,домалап,түскеніңді,де,1
Үш-төрт,күн,өткен,соң,1
.,Асылбектің,кемпірі,бізді,1
еңіреп,жылап,жіберуге,шақ,1
–,деді,атам,жекіріп,1
көшіп,келдіңдер,ғой,",",1
балалардың,бәрімен,қол,алысып,1
жолың,болсын,",",–,1
осы,кезде,",",азын-аулақ,1
күні-ақ,:,«,Қан,1
алған,.,Бригадир,боп,1
ұйтқи,соққан,ыстық,күннің,1
үйіне,баратынмын,.,Мен,1
қана,тоқтадым,...,Онан,1
мына,сүтті,әлгі,Аянға,1
шығарып,алма,...,–,1
сүйретіп,жоғарыға,өрлеп,бара,1
бұрап,жіберген,екен,.,1
тырмыса-тырмыса,шығып,алдық,та,1
.,Шама,шарқыңның,сол,1
тартатын,болдық,.,Темекі,1
...,Алғашқы,күндері,күндізгі,1
Осыдан,кейін,Аян,тобығын,1
екі-үшеуін,тауысатынбыз,.,Ақыры,1
–,Қарағым,",",жолың,1
де,тобығын,тайдырып,алды,1
өз,омырауына,тұмсығын,тықты,1
.,–,Ауырады,ғой,1
жоқ,.,Қарлы,топырақ,1
бұрқ,еткен,күйде,...,1
.,–,Мен,судың,1
бебеу,қақты.Көтеріп,баракқа,алып,1
толатын,.,Құз,жақтан,1
ұл,мылжың,көрінеді,ғой,1
Біз,өзара,сөйлескеніміз,болмаса,1
оның,қуанышында,шек,жоқ,1
Ойбай,",",болды,",",1
бірде,жалғыз,көзді,әулие,1
ербеңдете,береді,.,Тек,1
.,Әлі,жеткенді,аяқтан,1
дүркірей,жиналып,кеп,",",1
апам,көзін,сығымдап,жылап,1
деген,жалынышты,үнін,естимін,1
ұлып,үрді,.,«,1
",",жанға,батып,өтер-ау,1
көзін,сығымдап,жылап,отыр,1
?,!,–,деп,1
ертегі,айтшы,",",–,1
бір,сүзіп,өтті,де,1
»,–,деу,болды,1
соң,іш,.,Ал,1
көзім,үйренгенше,есік,алдында,1
көрпе,салғызып,",",әлгінің,1
ауылдың,жоғарғы,жағындағы,шұңқыр-тоспаны,1
жас,парлайды,.,Біз,1
боп,қалды,.,Тіпті,1
басынан,түйе,тоқай,ала,1
",",тез,жаттап,алып,1
бала,қайда,екен,деймін,1
жан-жақтан,шулап,кеттік,.,1
жаза,беретін,.,Біз,1
өзі,кеп,қолыңдағы,қамшыны,1
алып,.,Аян,оның,1
кіші,балаларды,тамсандыра,отырып,1
дегенмен,бірдей,еді,.,1
көп,үндемейтін,Қосым,тырнауық,1
құйқасы,майға,бөккендей,туырылып,1
екі,иінінен,алқына,дем,1
ертегісін,бастады,.,Бұл,1
сияқты,.,Өңі,сұрланып,1
кейін,Есікбай,берді,",",1
ат,қораның,іргесінен,әрі,1
–,Менің,де,мынадай,1
.,Астына,сабан,төселген,1
та,.,2,Қосым,1
.,Бірақ,қанша,күшенгенімен,1
Ой-бай,!,..,–,1
шағым,...,Ойымнан,:,1
бірдей,салып,тым-тырағай,зытуға,1
тартқан,арбамен,ауылға,жібердік,1
осы,қаршадай,жетім,баладан,1
бәнкеге,құйып,отыр,екен,1
Садықтың,жанында,отырған,Қосым,1
білегінен,қап-қара,қолымен,ұстай,1
жентектеліп,еріп,",",кешке,1
тырнауық,мысық,.,Сенің,1
келе,жатқан,Аянды,көргендей,1
өрт,!,–,деді,1
қолын,бұрап,жіберген,екен,1
.,–,Аян,тәуір,1
қалды,ғой,",",жетер,1
жаралы,боп,қайтқандар,:,1
бастап,Аянмен,етене,жақын,1
да,басу,айтып,.,1
ол,сүйінші,сұрағандай,қуанышты,1
",",төсегіме,жаттым,.,1
.,Аянның,ертегілерінің,көңілімізде,1
",",менің,–,16,1
бойы,анағұрлым,биік,еді,1
қағазды,ұзақ,отырып,екі-үш,1
тығылып,",",бас,көтере,1
–,деп,әзілдейді,.,1
түсті,.,Бірсыпыра,балалар,1
.,Менен,кейін,оған,1
",",төрт,бүктеп,ышқыр,1
ертегіні,қалай,құрастырудың,әдісін,1
шелек,",",легенді,даңғыр-дұңғыр,1
соң,әлгі,баланың,алдын,1
өте,шықты,.,Аян,1
жүрген,–,Аян,екен,1
–,Тура,өлгім-ақ,кеп,1
бірдеңеден,құр,қалатындай,бәріміз,1
ендігәрі,шықпастай,етіп,салғызады,1
ықылас,білдірген,жоқ,.,1
жазады,.,Кейде,әжесінің,1
дегенде,",",жетім,бала,1
.,Ортамыздан,екі,атаман,1
мықтап,ұстап,отыр,.,1
өгіз,үстіндегі,балалар,көзімізге,1
екінші,соқадағы,әйел,",",1
",",әріптерді,үйрете,бастады,1
–,Менің,басым,ауырып,1
үлгердік,.,«,Аянның,1
алып,",",сөз,қылушы,1
екен,...,»,Осы,1
шыдар,ма,екенсің,.,1
кешке,дейін,тоспа,басында,1
ал,біз,ұйып,отырып,1
есік,ашылып,",",сыртқа,1
»,дауыс,қойып,келе,1
Мен,басқалардан,жырылып,бір,1
келеді,екен,.,Екеуіміз,1
шанамды,нұсқап,:,–,1
шымырлатады,.,Шетімізден,пысқырынып,1
.,Міне,",",Аянның,1
.,Ол,үнсіз,қабылдады,1
алмайсың,.,Сол,кезде,1
кемпір,:,«,майы,1
мәз-мейрам,боп,",",бірімізді-біріміз,1
Мен,әлі,бәріңе,хат,1
жинап,салып,жүрдік,.,1
болды,",",болды,...,1
.,Бәріміз,жапа-тармағай,ешкі,1
тапқанмын,»,дейтін,...,1
жатады,.,Соқа,тісі,1
келтіргем,жоқ,.,–,1
өзің,бер,шанаңды,.,1
жатқандай,",",соның,қорқыраған,1
–,Қосымды,соғу,керек,1
қалмай,далбақтап,жүгіріп,келе,1
–,қара,құрым,киіз,1
шәк,келтіргем,жоқ,.,1
келді,.,Бұл,жолғы,1
Аянның,даусы,дірілдеп,жалынышты,1
Есікбай,:,–,Ой-бай,1
қатты,науқастанып,",",төсек,1
.,Сол,күні,оның,1
ұзын,көше,бастан-аяқ,қыбырлаған,1
бұтаның,басына,ілді,де,1
",",саған,",",менің,1
–,Жат,төсегіңе,!,1
жіберді,.,Қосымның,мұрнынан,1
бөліп,жарған,жоқ,.,1
.,Шетте,отырған,балалардың,1
басқамыздан,орнын,биіктеу,ғып,1
тұр,екен,.,Біз,1
Жалғыз,май,шамның,өлеусіреген,1
бірімізді-біріміз,итеріп,қап,шөпке,1
шақ,едік,.,Ел,1
.,Еш,уақыт,ұмытылмас,1
біздің,ауылға,қырық,екінші,1
Бірақ,біртіндеп,Аянның,ертегісі,1
асыға,күтетін,шағы,–,1
етіп,жатқан,Аянды,көтеріп,1
Анау,ат,қораның,төбесіне,1
.,–,4,Кей,1
жібердік,.,Осыдан,кейін,1
екен,?,Тірі,ме,1
жібермей,екі,қолынан,ұстай,1
болды,...,Қу,соғыстың,1
",",екі,қолын,қалтасына,1
...,–,Мен,де,1
Әуелде,түнжыраған,күймен,жабырқау,1
не-ей,",",мынаның,.,1
шығарып,салды,.,26,1
көру,үшін,біз,де,1
бізге,анық,естілді,.,1
Болғанда,қандай,.,Қобыланды,1
.,26,Арбадан,түсіп,1
",",–,деп,шанаңды,1
кәдімгідей,:,«,Аса,1
баланың,келуі,біз,үшін,1
жатамын,.,Менің,көкемнің,1
өзіміз,жайғаса,отырып,",",1
–,О,",",маубас,1
қайыстай,қатқан,ұзын,",",1
шанасының,табанынан,от,жарқылдап,1
Төбесіне,ұя,салған,торғайлардың,1
",",бір-бірімізге,«,уралап,1
санап,жата,аламын,",",1
ә,?,Мұнан,әрі,1
аузы,қан-қан,болып,атып,1
кірді,.,Соңынан,мен,1
ешкіммен,төбелсіп,",",сөзге,1
жатты,да,",",Асылбек,1
енді,не,дер,екен,1
",",өрге,де,бірдей,1
қараған,кезде,ол,өзінше,1
шананы,қолыңнан,именшектеп,алатын,1
ойнамақ,болдық,.,Ортамыздан,1
қайта,тұрды,.,Біраз,1
жайылған,мал,ешкім,қайырмаса,1
балалардың,ең,соңында,",",1
",",басқа,балалар,әлі,1
екен,.,Менің,оянғанымды,1
ат,қораға,барып,кірді,1
төбелеспеймін,.,Жүр,анау,1
те,жарқ-жұрқ,еткен,көк,1
Өй,",",аузыңды,ұрайын,1
жейде,",",тізеден,жоғары,1
сипады,.,Бір,кезде,1
«,Ей,",",тоқтаңдаршы,2
.,Оның,сөзіне,қарап,1
шықты,.,Ертеңгісін,біз,1
білетінбіз,.,Кешкісін,тесік,1
Аянның,қаудырлаған,сары,тонының,1
өтті,де,:,–,1
омырауына,тұмсығын,тығып,",",1
пальтосын,басыма,жастап,",",1
жоғарғы,жағындағы,шұңқыр-тоспаны,жерге,1
да,бізді,үнсіз,қарсы,1
Мен,таптым,қай,жерге,1
.,Жұрт,ат,қойып,1
сендерге,кешегіден,де,қызық,1
тәтті,шірік,",",көрінбе,1
бір,шұбалған,топ,шаналарын,1
сөйлескеніміз,болмаса,",",оған,1
теңселе,қозғалып,шошайған,қоңыр,1
қалпында,бәріміздің,жүзімізді,бір,1
бір-бірімізді,кимелеп,",",қоршалай,1
жоқ,.,Бірімізденбірімізді,бөліп,1
.,Өңі,сұрланып,",",1
таудан,күндіз,құс,ұшып,1
боп,қалатын,.,Өйткені,1
.,Ел,көрмейтін,жерге,1
бір,сұрап,үнемі,сөйлетумен,1
",",ендігәрі,шықпастай,етіп,1
жерде,:,шолақ,жең,1
айқайлап,жіберді,де,шоңқаң,1
